	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
MODEL1111070001	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	776.0	0.0	L2V1	0.0	0.0	3104.0	776.0	0.0	0.0	0.0	0.0	729.0	0.0	R30	2016-05-10	non_curated
MODEL1111070002	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	734.0	0.0	L2V1	0.0	0.0	2936.0	734.0	0.0	0.0	0.0	0.0	691.0	0.0	R30	2016-05-10	non_curated
MODEL1111070003	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2208.0	0.0	L2V1	0.0	0.0	8832.0	2208.0	0.0	0.0	0.0	0.0	1771.0	0.0	R30	2016-05-10	non_curated
MODEL1111190000	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2002.0	2002.0	L2V4	2002.0	1.0	6006.0	2002.0	0.0	0.0	0.0	0.0	1847.0	1.0	R30	2016-05-10	non_curated
MODEL1111240000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	1376.0	0.0	0.0	0.0	0.0	1623.0	0.0	R30	2016-05-10	non_curated
MODEL1111240001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	438.0	0.0	0.0	0.0	0.0	567.0	0.0	R30	2016-05-10	non_curated
MODEL1112050000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	41.0	10.0	0.0	0.0	41.0	0.0	2.0	39.0	41.0	0.0	R30	2016-05-10	non_curated
MODEL1112050001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	49.0	71.0	0.0	0.0	49.0	0.0	21.0	28.0	29.0	0.0	R30	2016-05-10	non_curated
MODEL1112100000	254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4139.0	4139.0	L2V1	4140.0	522.0	0.0	4139.0	0.0	0.0	0.0	0.0	1265.0	2.0	R30	2016-05-10	non_curated
MODEL1112110000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	L2V4	70.0	133.0	0.0	0.0	56.0	0.0	41.0	15.0	29.0	0.0	R30	2016-05-10	non_curated
MODEL1112110001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	L2V4	106.0	132.0	0.0	0.0	83.0	0.0	55.0	28.0	29.0	0.0	R30	2016-05-10	non_curated
MODEL1112110002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	8.0	21.0	0.0	0.0	8.0	0.0	5.0	3.0	2.0	0.0	R30	2016-05-10	non_curated
MODEL1112110003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	35.0	0.0	0.0	17.0	0.0	11.0	6.0	6.0	0.0	R30	2016-05-10	non_curated
MODEL1112110004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	L2V4	20.0	22.0	0.0	0.0	13.0	0.0	6.0	7.0	7.0	0.0	R30	2016-05-10	non_curated
MODEL1112150000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	23.0	L2V4	24.0	0.0	23.0	23.0	0.0	0.0	0.0	0.0	9.0	2.0	R30	2016-05-10	non_curated
MODEL1112260000	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	61.0	L2V4	69.0	0.0	61.0	61.0	8.0	0.0	8.0	0.0	42.0	3.0	R30	2016-05-10	non_curated
MODEL1112260001	5.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	127.0	127.0	L2V4	139.0	0.0	127.0	127.0	10.0	0.0	10.0	0.0	56.0	3.0	R30	2016-05-10	non_curated
MODEL1112260002	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	135.0	L2V4	145.0	0.0	135.0	135.0	10.0	0.0	10.0	0.0	56.0	3.0	R30	2016-05-10	non_curated
MODEL1150151512	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	114.0	186.0	0.0	0.0	114.0	0.0	73.0	41.0	0.0	21.0	R30	2016-05-10	non_curated
MODEL1172200168	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	3.0	14.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	11.0	R30	2016-05-10	non_curated
MODEL1172425728	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	64.0	109.0	0.0	0.0	64.0	0.0	35.0	29.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1172501439	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	18.0	35.0	0.0	0.0	18.0	0.0	1.0	17.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1172940336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	14.0	26.0	0.0	0.0	14.0	0.0	9.0	5.0	0.0	2.0	R30	2016-05-10	non_curated
MODEL1173105855	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	13.0	28.0	0.0	0.0	13.0	0.0	9.0	4.0	0.0	4.0	R30	2016-05-10	non_curated
MODEL1201070000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	47.0	0.0	0.0	12.0	0.0	9.0	3.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201070001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	14.0	49.0	0.0	0.0	14.0	0.0	9.0	5.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	45.0	0.0	0.0	12.0	0.0	8.0	4.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	32.0	0.0	0.0	7.0	0.0	5.0	2.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	16.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	21.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	22.0	73.0	0.0	0.0	22.0	0.0	19.0	3.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	10.0	0.0	0.0	5.0	0.0	1.0	4.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201140006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	10.0	21.0	0.0	0.0	10.0	0.0	1.0	9.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1201230000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	L2V1	0.0	0.0	920.0	230.0	0.0	0.0	0.0	0.0	218.0	0.0	R30	2016-05-10	non_curated
MODEL1202030000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	24.0	L2V4	24.0	0.0	24.0	24.0	0.0	0.0	0.0	0.0	14.0	2.0	R30	2016-05-10	non_curated
MODEL1202030001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	L2V4	12.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	8.0	2.0	R30	2016-05-10	non_curated
MODEL1202090001	3.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	48.0	48.0	L2V4	62.0	34.0	0.0	48.0	12.0	0.0	12.0	0.0	24.0	10.0	R30	2016-05-10	non_curated
MODEL1202090002	3.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	48.0	48.0	L2V4	62.0	34.0	0.0	48.0	12.0	0.0	12.0	0.0	24.0	10.0	R30	2016-05-10	non_curated
MODEL1202090003	3.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	48.0	48.0	L2V4	62.0	34.0	0.0	48.0	12.0	0.0	12.0	0.0	24.0	10.0	R30	2016-05-10	non_curated
MODEL1202170000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	18.0	L2V4	34.0	20.0	29.0	18.0	16.0	0.0	16.0	0.0	17.0	3.0	R30	2016-05-10	non_curated
MODEL1202270000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	L2V4	5.0	0.0	4.0	2.0	3.0	3.0	0.0	0.0	8.0	3.0	R30	2016-05-10	non_curated
MODEL1202270001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	L2V4	9.0	0.0	10.0	5.0	4.0	4.0	0.0	0.0	13.0	3.0	R30	2016-05-10	non_curated
MODEL1203070000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	2.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	R30	2016-05-10	non_curated
MODEL1203220000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	75.0	L2V1	75.0	0.0	131.0	75.0	0.0	0.0	0.0	0.0	64.0	3.0	R30	2016-05-10	non_curated
MODEL1204040000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	29.0	19.0	27.0	23.0	6.0	0.0	6.0	0.0	15.0	12.0	R30	2016-05-10	non_curated
MODEL1204060000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	24.0	L2V4	24.0	0.0	26.0	24.0	0.0	0.0	0.0	0.0	23.0	0.0	R30	2016-05-10	non_curated
MODEL1204120000	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	2911.0	0.0	0.0	0.0	0.0	4317.0	0.0	R30	2016-05-10	non_curated
MODEL1204240000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	69.0	69.0	L2V4	71.0	0.0	73.0	69.0	0.0	0.0	0.0	0.0	38.0	2.0	R30	2016-05-10	non_curated
MODEL1204270001	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	52.0	1.0	R30	2016-05-10	non_curated
MODEL1204280001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	13.0	10.0	10.0	0.0	0.0	0.0	0.0	12.0	2.0	R30	2016-05-10	non_curated
MODEL1204280002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280004	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	13.0	10.0	10.0	0.0	0.0	0.0	0.0	12.0	2.0	R30	2016-05-10	non_curated
MODEL1204280006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280007	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280008	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	10.0	L2V4	20.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280009	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	13.0	10.0	10.0	0.0	0.0	0.0	0.0	12.0	2.0	R30	2016-05-10	non_curated
MODEL1204280010	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280011	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280012	2.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280013	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	13.0	10.0	10.0	0.0	0.0	0.0	0.0	12.0	2.0	R30	2016-05-10	non_curated
MODEL1204280014	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280015	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280016	2.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280017	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	23.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	25.0	2.0	R30	2016-05-10	non_curated
MODEL1204280018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	23.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280019	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	23.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280021	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	23.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	25.0	2.0	R30	2016-05-10	non_curated
MODEL1204280022	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	23.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	23.0	L2V4	23.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280025	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	23.0	23.0	L2V4	26.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	25.0	2.0	R30	2016-05-10	non_curated
MODEL1204280026	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	23.0	23.0	L2V4	26.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280027	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	23.0	23.0	L2V4	26.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280028	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	28.0	28.0	L2V4	31.0	1.0	44.0	28.0	0.0	0.0	0.0	0.0	27.0	2.0	R30	2016-05-10	non_curated
MODEL1204280029	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	23.0	23.0	L2V4	26.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	25.0	2.0	R30	2016-05-10	non_curated
MODEL1204280030	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	23.0	23.0	L2V4	26.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280031	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	23.0	23.0	L2V4	26.0	1.0	36.0	23.0	0.0	0.0	0.0	0.0	24.0	2.0	R30	2016-05-10	non_curated
MODEL1204280032	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	28.0	28.0	L2V4	31.0	1.0	44.0	28.0	0.0	0.0	0.0	0.0	27.0	2.0	R30	2016-05-10	non_curated
MODEL1204280033	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	13.0	10.0	10.0	0.0	0.0	0.0	0.0	12.0	2.0	R30	2016-05-10	non_curated
MODEL1204280034	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280035	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280037	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	13.0	10.0	10.0	0.0	0.0	0.0	0.0	12.0	2.0	R30	2016-05-10	non_curated
MODEL1204280038	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1204280039	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	10.0	0.0	10.0	10.0	L2V4	22.0	12.0	10.0	10.0	0.0	0.0	0.0	0.0	11.0	2.0	R30	2016-05-10	non_curated
MODEL1206070000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	1394.0	0.0	0.0	0.0	0.0	1641.0	0.0	R30	2016-05-10	non_curated
MODEL1207300000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	46.0	L2V4	46.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	64.0	5.0	R30	2016-05-10	non_curated
MODEL1208030000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	L2V1	20.0	27.0	0.0	10.0	10.0	0.0	10.0	0.0	16.0	0.0	R30	2016-05-10	non_curated
MODEL1208060000	8.0	2996.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	2996.0	0.0	0.0	2702.0	0.0	0.0	0.0	0.0	1498.0	0.0	R30	2016-05-10	non_curated
MODEL1208280001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0	456.0	L2V1	456.0	27.0	0.0	456.0	0.0	0.0	0.0	0.0	108.0	0.0	R30	2016-05-10	non_curated
MODEL1209060000	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	1279.0	0.0	0.0	0.0	0.0	2353.0	1.0	R30	2016-05-10	non_curated
MODEL1209260000	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	52.0	0.0	R30	2016-05-10	non_curated
MODEL1210260004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	5.0	L2V4	12.0	6.0	23.0	5.0	4.0	0.0	4.0	0.0	11.0	0.0	R30	2016-05-10	non_curated
MODEL1212040000	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	1793.0	0.0	0.0	0.0	0.0	1464.0	0.0	R30	2016-05-10	non_curated
MODEL1212060001	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1845.0	0.0	L2V1	0.0	0.0	7380.0	1845.0	0.0	0.0	0.0	0.0	1008.0	1.0	R30	2016-05-10	non_curated
MODEL1301290000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	L2V1	0.0	0.0	918.0	306.0	0.0	0.0	0.0	0.0	324.0	1.0	R30	2016-05-10	non_curated
MODEL1302010000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2449.0	2449.0	L2V4	2449.0	0.0	2449.0	2449.0	0.0	0.0	0.0	0.0	2249.0	0.0	R30	2016-05-10	non_curated
MODEL1302010001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2361.0	2361.0	L2V4	2361.0	0.0	2361.0	2361.0	0.0	0.0	0.0	0.0	2178.0	0.0	R30	2016-05-10	non_curated
MODEL1302010002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1930.0	1930.0	L2V4	1930.0	0.0	1930.0	1930.0	0.0	0.0	0.0	0.0	1785.0	0.0	R30	2016-05-10	non_curated
MODEL1302010003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1772.0	1772.0	L2V4	1772.0	0.0	1772.0	1772.0	0.0	0.0	0.0	0.0	1666.0	0.0	R30	2016-05-10	non_curated
MODEL1302010004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1703.0	1703.0	L2V4	1703.0	0.0	1703.0	1703.0	0.0	0.0	0.0	0.0	1639.0	0.0	R30	2016-05-10	non_curated
MODEL1302010005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2226.0	2226.0	L2V4	2226.0	0.0	2226.0	2226.0	0.0	0.0	0.0	0.0	2049.0	0.0	R30	2016-05-10	non_curated
MODEL1302010006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2080.0	2080.0	L2V4	2080.0	0.0	2080.0	2080.0	0.0	0.0	0.0	0.0	1929.0	0.0	R30	2016-05-10	non_curated
MODEL1302010007	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2139.0	2139.0	L2V4	2139.0	0.0	2139.0	2139.0	0.0	0.0	0.0	0.0	1970.0	0.0	R30	2016-05-10	non_curated
MODEL1302010008	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2453.0	2453.0	L2V4	2453.0	0.0	2453.0	2453.0	0.0	0.0	0.0	0.0	2242.0	0.0	R30	2016-05-10	non_curated
MODEL1302010009	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2152.0	2152.0	L2V4	2152.0	0.0	2152.0	2152.0	0.0	0.0	0.0	0.0	2003.0	0.0	R30	2016-05-10	non_curated
MODEL1302010010	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2242.0	2242.0	L2V4	2242.0	0.0	2242.0	2242.0	0.0	0.0	0.0	0.0	2065.0	0.0	R30	2016-05-10	non_curated
MODEL1302010011	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1760.0	1760.0	L2V4	1760.0	0.0	1760.0	1760.0	0.0	0.0	0.0	0.0	1668.0	0.0	R30	2016-05-10	non_curated
MODEL1302010012	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2118.0	2118.0	L2V4	2118.0	0.0	2118.0	2118.0	0.0	0.0	0.0	0.0	1950.0	0.0	R30	2016-05-10	non_curated
MODEL1302010013	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1797.0	1797.0	L2V4	1797.0	0.0	1797.0	1797.0	0.0	0.0	0.0	0.0	1695.0	0.0	R30	2016-05-10	non_curated
MODEL1302010014	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2346.0	2346.0	L2V4	2346.0	0.0	2346.0	2346.0	0.0	0.0	0.0	0.0	2170.0	0.0	R30	2016-05-10	non_curated
MODEL1302010015	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2401.0	2401.0	L2V4	2401.0	0.0	2401.0	2401.0	0.0	0.0	0.0	0.0	2206.0	0.0	R30	2016-05-10	non_curated
MODEL1302010016	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2068.0	2068.0	L2V4	2068.0	0.0	2068.0	2068.0	0.0	0.0	0.0	0.0	1928.0	0.0	R30	2016-05-10	non_curated
MODEL1302010017	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2249.0	2249.0	L2V4	2249.0	0.0	2249.0	2249.0	0.0	0.0	0.0	0.0	2068.0	0.0	R30	2016-05-10	non_curated
MODEL1302010018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2124.0	2124.0	L2V4	2124.0	0.0	2124.0	2124.0	0.0	0.0	0.0	0.0	1980.0	0.0	R30	2016-05-10	non_curated
MODEL1302010019	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2145.0	2145.0	L2V4	2145.0	0.0	2145.0	2145.0	0.0	0.0	0.0	0.0	1985.0	0.0	R30	2016-05-10	non_curated
MODEL1302010020	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2273.0	2273.0	L2V4	2273.0	0.0	2273.0	2273.0	0.0	0.0	0.0	0.0	2104.0	0.0	R30	2016-05-10	non_curated
